Year,Type,Cost Center,Department,Object Account,Account Description,Subledger Type,Subledger,Subledger Description,Amount
2018,Expenditure,107000,FINANCE,54101,CLEANING, , ,,5200
2018,Expenditure,107000,FINANCE,54501,LAND & BUILDINGS, , ,,15000
2018,Expenditure,107000,FINANCE,55305,PROMOTIONAL, , ,,25000
2018,Expenditure,107000,FINANCE,55309,REGULATORY, , ,,100000
2018,Expenditure,107000,FINANCE,55501,PRINTING & BINDING, , ,,101000
2018,Expenditure,107000,FINANCE,55701,TRANSPORTATION, , ,,10000
2018,Expenditure,107000,FINANCE,56101,OFFICE SUPPLIES, , ,,57000
2018,Expenditure,107000,FINANCE,56105,POSTAGE, , ,,526500
2018,Expenditure,107000,FINANCE,56151,OPERATIONAL SUPPLIES, , ,,16075
2018,Expenditure,107000,FINANCE,56401,MATERIALS, , ,,1740
2018,Expenditure,107000,FINANCE,57571,FURNITURE AND FIXTURES, , ,,35000
2018,Expenditure,107000,FINANCE,58101,GRANTS, , ,,240000
2018,Expenditure,107000,FINANCE,58191,REFUNDS, , ,,110000
2018,Expenditure,107000,FINANCE,82101,INTEREST EXPENSE - BONDS, , ,,21312033.75
2018,Expenditure,107000,FINANCE,82103,PRINCIPAL, , ,,53000000
2018,Expenditure,107000,FINANCE,82107,SUBSIDY - PAA/SEA, , ,,127400
2018,Expenditure,108000,LAW,51101,REGULAR, , ,,2032537.64
2018,Expenditure,108000,LAW,51401,PREMIUM PAY, , ,,528.36
2018,Expenditure,108000,LAW,52101,HEALTH INSURANCE, , ,,370042.32
2018,Expenditure,108000,LAW,52111,OTHER INSUR/BENEFITS, , ,,36974.01
2018,Expenditure,108000,LAW,52201,SOCIAL SECURITY, , ,,158364.97
2018,Expenditure,108000,LAW,52305,INDEMNITY - W/C, , ,,520
2018,Expenditure,108000,LAW,52601,PERSONAL LEAVE BUYBACK, , ,,41900
2018,Expenditure,108000,LAW,53101,ADMINISTRATIVE FEES, , ,,5100
2018,Expenditure,108000,LAW,53105,RECORDING / FILLING FEES, , ,,25000
2018,Expenditure,108000,LAW,53301,WORKFORCE TRAINING, , ,,29376
2018,Expenditure,108000,LAW,53509,COMPUTER MAINTANACE, , ,,11364
2018,Expenditure,108000,LAW,53513,COURT RELATED FEES, , ,,308807
2018,Expenditure,108000,LAW,53517,LEGAL FEES, , ,,734165
2018,Expenditure,108000,LAW,56101,OFFICE SUPPLIES, , ,,8000
2018,Expenditure,108000,LAW,56151,OPERATIONAL SUPPLIES, , ,,48420
2018,Expenditure,108000,LAW,57571,FURNITURE AND FIXTURES, , ,,2000
2018,Expenditure,108000,LAW,58105,JUDGEMENTS, , ,,1600000
2018,Expenditure,108000,LAW,58105,JUDGEMENTS, , ,,2000000
2018,Expenditure,108100,ETHICS BOARD,51101,REGULAR, , ,,85463.41
2018,Expenditure,108100,ETHICS BOARD,52101,HEALTH INSURANCE, , ,,3349.8
2018,Expenditure,108100,ETHICS BOARD,52111,OTHER INSUR/BENEFITS, , ,,392.74
2018,Expenditure,108100,ETHICS BOARD,52201,SOCIAL SECURITY, , ,,6603.38
2018,Expenditure,108100,ETHICS BOARD,53101,ADMINISTRATIVE FEES, , ,,880
2018,Expenditure,108100,ETHICS BOARD,53301,WORKFORCE TRAINING, , ,,1005
2018,Expenditure,108100,ETHICS BOARD,53513,COURT RELATED FEES, , ,,9171
2018,Expenditure,108100,ETHICS BOARD,53517,LEGAL FEES, , ,,10000
2018,Expenditure,108100,ETHICS BOARD,55701,TRANSPORTATION, , ,,1944
2018,Expenditure,108100,ETHICS BOARD,56101,OFFICE SUPPLIES, , ,,775
2018,Expenditure,108100,ETHICS BOARD,56151,OPERATIONAL SUPPLIES, , ,,825
2018,Expenditure,108100,ETHICS BOARD,57571,FURNITURE AND FIXTURES, , ,,400
2018,Expenditure,109000,HUMAN RESOURCES/CIVIL SERVICE,51101,REGULAR, , ,,2105575.6
2018,Expenditure,109000,HUMAN RESOURCES/CIVIL SERVICE,51401,PREMIUM PAY, , ,,12468
2018,Expenditure,109000,HUMAN RESOURCES/CIVIL SERVICE,52101,HEALTH INSURANCE, , ,,4188452.68
2018,Expenditure,109000,HUMAN RESOURCES/CIVIL SERVICE,52111,OTHER INSUR/BENEFITS, , ,,642696.75
2018,Expenditure,109000,HUMAN RESOURCES/CIVIL SERVICE,52121,RETIREE HEALTH INSURANCE, , ,,23703234
2018,Expenditure,109000,HUMAN RESOURCES/CIVIL SERVICE,52201,SOCIAL SECURITY, , ,,164547.26
2018,Expenditure,109000,HUMAN RESOURCES/CIVIL SERVICE,52205,UNEMPLOYMENT COMP, , ,,300200
2018,Expenditure,109000,HUMAN RESOURCES/CIVIL SERVICE,52301,MEDICAL - W/C, , ,,2914502
2018,Expenditure,109000,HUMAN RESOURCES/CIVIL SERVICE,52305,INDEMNITY - W/C, , ,,9765080
2018,Expenditure,109000,HUMAN RESOURCES/CIVIL SERVICE,52309,LEGAL - W/C, , ,,1507212.25
2018,Expenditure,109000,HUMAN RESOURCES/CIVIL SERVICE,52314,WORKER COMP - SETTLEMENT, , ,,480000
2018,Expenditure,109000,HUMAN RESOURCES/CIVIL SERVICE,52315,WORKERS COMP - FEES, , ,,250000
2018,Expenditure,109000,HUMAN RESOURCES/CIVIL SERVICE,52601,PERSONAL LEAVE BUYBACK, , ,,200000
2018,Expenditure,109000,HUMAN RESOURCES/CIVIL SERVICE,52602,TUITION REIMBURSEMENT, , ,,10000
2018,Expenditure,109000,HUMAN RESOURCES/CIVIL SERVICE,52605,RETIREMENT SEVERANCE, , ,,30000
2018,Expenditure,109000,HUMAN RESOURCES/CIVIL SERVICE,53101,ADMINISTRATIVE FEES, , ,,8600
2018,Expenditure,109000,HUMAN RESOURCES/CIVIL SERVICE,53105,RECORDING / FILLING FEES, , ,,58000
2018,Expenditure,109000,HUMAN RESOURCES/CIVIL SERVICE,53301,WORKFORCE TRAINING, , ,,27500
2018,Expenditure,109000,HUMAN RESOURCES/CIVIL SERVICE,53509,COMPUTER MAINTANACE, , ,,30000
2018,Expenditure,109000,HUMAN RESOURCES/CIVIL SERVICE,53521,MEDICAL AND DENTAL FEES, , ,,320000
2018,Expenditure,109000,HUMAN RESOURCES/CIVIL SERVICE,53525,PAYROLL PROCESSING, , ,,150000
2018,Expenditure,109000,HUMAN RESOURCES/CIVIL SERVICE,53529,PROTECTIVE / INVESTIGATION, , ,,20000
2018,Expenditure,109000,HUMAN RESOURCES/CIVIL SERVICE,53725,MAINTENANCE - MISC, , ,,2000
2018,Expenditure,109000,HUMAN RESOURCES/CIVIL SERVICE,53901,PROFESSIONAL SERVICES - CONVER, , ,,308550
2018,Expenditure,109000,HUMAN RESOURCES/CIVIL SERVICE,54501,LAND & BUILDINGS, , ,,20000
2018,Expenditure,109000,HUMAN RESOURCES/CIVIL SERVICE,55301,EMPLOYMENT RELATED, , ,,101413
2018,Expenditure,109000,HUMAN RESOURCES/CIVIL SERVICE,55305,PROMOTIONAL, , ,,30000
2018,Expenditure,109000,HUMAN RESOURCES/CIVIL SERVICE,55501,PRINTING & BINDING, , ,,12500
2018,Expenditure,109000,HUMAN RESOURCES/CIVIL SERVICE,55701,TRANSPORTATION, , ,,10000
2018,Expenditure,109000,HUMAN RESOURCES/CIVIL SERVICE,56101,OFFICE SUPPLIES, , ,,27000
2018,Expenditure,109000,HUMAN RESOURCES/CIVIL SERVICE,56151,OPERATIONAL SUPPLIES, , ,,32300
2018,Expenditure,109000,HUMAN RESOURCES/CIVIL SERVICE,56401,MATERIALS, , ,,3500
2018,Expenditure,109000,HUMAN RESOURCES/CIVIL SERVICE,57571,FURNITURE AND FIXTURES, , ,,10000
2018,Expenditure,109000,HUMAN RESOURCES/CIVIL SERVICE,58101,GRANTS, , ,,1700000
2018,Expenditure,110000,CITY PLANNING,51101,REGULAR, , ,,2540111.52
2018,Expenditure,110000,CITY PLANNING,51401,PREMIUM PAY, , ,,17567.26
2018,Expenditure,110000,CITY PLANNING,52101,HEALTH INSURANCE, , ,,433688.28
2018,Expenditure,110000,CITY PLANNING,52111,OTHER INSUR/BENEFITS, , ,,49061.3
2018,Expenditure,110000,CITY PLANNING,52201,SOCIAL SECURITY, , ,,200850.27
2018,Expenditure,110000,CITY PLANNING,52601,PERSONAL LEAVE BUYBACK, , ,,46500
2018,Expenditure,110000,CITY PLANNING,52602,TUITION REIMBURSEMENT, , ,,43000
2018,Expenditure,110000,CITY PLANNING,53101,ADMINISTRATIVE FEES, , ,,1000
2018,Expenditure,110000,CITY PLANNING,53105,RECORDING / FILLING FEES, , ,,18000
2018,Expenditure,110000,CITY PLANNING,53301,WORKFORCE TRAINING, , ,,27500
2018,Expenditure,110000,CITY PLANNING,53509,COMPUTER MAINTANACE, , ,,100500
2018,Expenditure,110000,CITY PLANNING,53901,PROFESSIONAL SERVICES - CONVER, , ,,357500
2018,Expenditure,110000,CITY PLANNING,54101,CLEANING, , ,,3100
2018,Expenditure,110000,CITY PLANNING,55301,EMPLOYMENT RELATED, , ,,750
2018,Expenditure,110000,CITY PLANNING,55309,REGULATORY, , ,,2250
2018,Expenditure,110000,CITY PLANNING,55501,PRINTING & BINDING, , ,,1500
2018,Expenditure,110000,CITY PLANNING,55701,TRANSPORTATION, , ,,1000
2018,Expenditure,110000,CITY PLANNING,56101,OFFICE SUPPLIES, , ,,15000
2018,Expenditure,110000,CITY PLANNING,56151,OPERATIONAL SUPPLIES, , ,,8500
2018,Expenditure,110000,CITY PLANNING,57571,FURNITURE AND FIXTURES, , ,,17700
2018,Expenditure,130000,PERMITS LICENSES AND INSPECTIO,51101,REGULAR,S,ADMB,PS-BBI-General Office,32190.19
2018,Expenditure,130000,PERMITS LICENSES AND INSPECTIO,51101,REGULAR,S,ADMB,PS-BBI-General Office,537444.47
2018,Expenditure,130000,PERMITS LICENSES AND INSPECTIO,51101,REGULAR,S,BLD,PS-BBI-Building,84095.84
2018,Expenditure,130000,PERMITS LICENSES AND INSPECTIO,51101,REGULAR,S,CONB,PS-BBI-New Construction & Enfo,2462476.08
2018,Expenditure,130000,PERMITS LICENSES AND INSPECTIO,51101,REGULAR,S,ENF,PS-BBI-Code Enforcement,923377
2018,Expenditure,130000,PERMITS LICENSES AND INSPECTIO,51101,REGULAR,S,LP,PS-BBI-Licenses and Permits,411266.81
2018,Expenditure,130000,PERMITS LICENSES AND INSPECTIO,51401,PREMIUM PAY,S,ENF,PS-BBI-Code Enforcement,8514.39
2018,Expenditure,130000,PERMITS LICENSES AND INSPECTIO,52101,HEALTH INSURANCE,S,ADMB,PS-BBI-General Office,149799.72
2018,Expenditure,130000,PERMITS LICENSES AND INSPECTIO,52101,HEALTH INSURANCE,S,BLD,PS-BBI-Building,20098.44
2018,Expenditure,130000,PERMITS LICENSES AND INSPECTIO,52101,HEALTH INSURANCE,S,CONB,PS-BBI-New Construction & Enfo,457102.68
2018,Expenditure,130000,PERMITS LICENSES AND INSPECTIO,52101,HEALTH INSURANCE,S,ENF,PS-BBI-Code Enforcement,174187.68
2018,Expenditure,130000,PERMITS LICENSES AND INSPECTIO,52101,HEALTH INSURANCE,S,LP,PS-BBI-Licenses and Permits,79315.92
2018,Expenditure,130000,PERMITS LICENSES AND INSPECTIO,52111,OTHER INSUR/BENEFITS,S,ADMB,PS-BBI-General Office,11125.88
2018,Expenditure,130000,PERMITS LICENSES AND INSPECTIO,52111,OTHER INSUR/BENEFITS,S,BLD,PS-BBI-Building,1717.87
2018,Expenditure,130000,PERMITS LICENSES AND INSPECTIO,52111,OTHER INSUR/BENEFITS,S,CONB,PS-BBI-New Construction & Enfo,51331.01
2018,Expenditure,130000,PERMITS LICENSES AND INSPECTIO,52111,OTHER INSUR/BENEFITS,S,ENF,PS-BBI-Code Enforcement,20346.4
2018,Expenditure,130000,PERMITS LICENSES AND INSPECTIO,52111,OTHER INSUR/BENEFITS,S,LP,PS-BBI-Licenses and Permits,8445.28
2018,Expenditure,130000,PERMITS LICENSES AND INSPECTIO,52201,SOCIAL SECURITY,S,ADMB,PS-BBI-General Office,40732
2018,Expenditure,130000,PERMITS LICENSES AND INSPECTIO,52201,SOCIAL SECURITY,S,BLD,PS-BBI-Building,6433.33
2018,Expenditure,130000,PERMITS LICENSES AND INSPECTIO,52201,SOCIAL SECURITY,S,CONB,PS-BBI-New Construction & Enfo,188379.42
2018,Expenditure,130000,PERMITS LICENSES AND INSPECTIO,52201,SOCIAL SECURITY,S,ENF,PS-BBI-Code Enforcement,82490.62
2018,Expenditure,130000,PERMITS LICENSES AND INSPECTIO,52201,SOCIAL SECURITY,S,LP,PS-BBI-Licenses and Permits,31461.91
2018,Expenditure,130000,PERMITS LICENSES AND INSPECTIO,52301,MEDICAL - W/C,S,ADMB,PS-BBI-General Office,6000
2018,Expenditure,130000,PERMITS LICENSES AND INSPECTIO,52305,INDEMNITY - W/C,S,ADMB,PS-BBI-General Office,1000
2018,Expenditure,130000,PERMITS LICENSES AND INSPECTIO,52601,PERSONAL LEAVE BUYBACK,S,ADMB,PS-BBI-General Office,42700
2018,Expenditure,130000,PERMITS LICENSES AND INSPECTIO,52602,TUITION REIMBURSEMENT,S,ADMB,PS-BBI-General Office,7000
2018,Expenditure,130000,PERMITS LICENSES AND INSPECTIO,53101,ADMINISTRATIVE FEES,S,ADMB,PS-BBI-General Office,22728
2018,Expenditure,130000,PERMITS LICENSES AND INSPECTIO,53301,WORKFORCE TRAINING,S,ADMB,PS-BBI-General Office,54500
2018,Expenditure,130000,PERMITS LICENSES AND INSPECTIO,53509,COMPUTER MAINTANACE,S,ADMB,PS-BBI-General Office,356000
2018,Expenditure,130000,PERMITS LICENSES AND INSPECTIO,53517,LEGAL FEES,S,ADMB,PS-BBI-General Office,4200
2018,Expenditure,130000,PERMITS LICENSES AND INSPECTIO,53725,MAINTENANCE - MISC,S,ADMB,PS-BBI-General Office,2675
2018,Expenditure,130000,PERMITS LICENSES AND INSPECTIO,54513,MCHINERY & EQUIPMENTS,S,ADMB,PS-BBI-General Office,12600
2018,Expenditure,130000,PERMITS LICENSES AND INSPECTIO,55309,REGULATORY,S,ADMB,PS-BBI-General Office,2000
2018,Expenditure,130000,PERMITS LICENSES AND INSPECTIO,55501,PRINTING & BINDING,S,ADMB,PS-BBI-General Office,15000
2018,Expenditure,130000,PERMITS LICENSES AND INSPECTIO,55701,TRANSPORTATION,S,ADMB,PS-BBI-General Office,25000
2018,Expenditure,130000,PERMITS LICENSES AND INSPECTIO,56101,OFFICE SUPPLIES,S,ADMB,PS-BBI-General Office,30000
2018,Expenditure,130000,PERMITS LICENSES AND INSPECTIO,56151,OPERATIONAL SUPPLIES,S,ADMB,PS-BBI-General Office,49677
2018,Expenditure,130000,PERMITS LICENSES AND INSPECTIO,57531,VEHICLES,S,ADMB,PS-BBI-General Office,5000
2018,Expenditure,130000,PERMITS LICENSES AND INSPECTIO,57571,FURNITURE AND FIXTURES,S,ADMB,PS-BBI-General Office,73000
2018,Expenditure,210000,PS - ADMIN AND SUPPORT SERVICE,51101,REGULAR, , ,,2999088.13
2018,Expenditure,210000,PS - ADMIN AND SUPPORT SERVICE,51401,PREMIUM PAY, , ,,71873.23
2018,Expenditure,210000,PS - ADMIN AND SUPPORT SERVICE,52101,HEALTH INSURANCE, , ,,661990.04
2018,Expenditure,210000,PS - ADMIN AND SUPPORT SERVICE,52111,OTHER INSUR/BENEFITS, , ,,63702.13
2018,Expenditure,210000,PS - ADMIN AND SUPPORT SERVICE,52201,SOCIAL SECURITY, , ,,239251.34
2018,Expenditure,210000,PS - ADMIN AND SUPPORT SERVICE,52305,INDEMNITY - W/C, , ,,500
2018,Expenditure,210000,PS - ADMIN AND SUPPORT SERVICE,52601,PERSONAL LEAVE BUYBACK, , ,,27200
2018,Expenditure,210000,PS - ADMIN AND SUPPORT SERVICE,53101,ADMINISTRATIVE FEES, , ,,1065
2018,Expenditure,210000,PS - ADMIN AND SUPPORT SERVICE,53105,RECORDING / FILLING FEES, , ,,4100
2018,Expenditure,210000,PS - ADMIN AND SUPPORT SERVICE,53301,WORKFORCE TRAINING, , ,,15000
2018,Expenditure,210000,PS - ADMIN AND SUPPORT SERVICE,53529,PROTECTIVE / INVESTIGATION, , ,,2697000
2018,Expenditure,210000,PS - ADMIN AND SUPPORT SERVICE,53901,PROFESSIONAL SERVICES - CONVER, , ,,68451
2018,Expenditure,210000,PS - ADMIN AND SUPPORT SERVICE,54501,LAND & BUILDINGS, , ,,404816
2018,Expenditure,210000,PS - ADMIN AND SUPPORT SERVICE,54513,MCHINERY & EQUIPMENTS, , ,,5200
2018,Expenditure,210000,PS - ADMIN AND SUPPORT SERVICE,55305,PROMOTIONAL, , ,,1630
2018,Expenditure,210000,PS - ADMIN AND SUPPORT SERVICE,55501,PRINTING & BINDING, , ,,406
2018,Expenditure,210000,PS - ADMIN AND SUPPORT SERVICE,55701,TRANSPORTATION, , ,,3500
2018,Expenditure,210000,PS - ADMIN AND SUPPORT SERVICE,56101,OFFICE SUPPLIES, , ,,16040
2018,Expenditure,210000,PS - ADMIN AND SUPPORT SERVICE,56151,OPERATIONAL SUPPLIES, , ,,80840
2018,Expenditure,210000,PS - ADMIN AND SUPPORT SERVICE,56401,MATERIALS, , ,,2000
2018,Expenditure,210000,PS - ADMIN AND SUPPORT SERVICE,57501,MACHINERY AND EQUIPMENT, , ,,644
2018,Expenditure,210000,PS - ADMIN AND SUPPORT SERVICE,57531,VEHICLES, , ,,1600000
2018,Expenditure,210000,PS - ADMIN AND SUPPORT SERVICE,57571,FURNITURE AND FIXTURES, , ,,10000
2018,Expenditure,220000,PS - EMERGENCY MED SERVICES,51101,REGULAR, , ,,10876956.59
2018,Expenditure,220000,PS - EMERGENCY MED SERVICES,51111,IN GRADE, , ,,120000
2018,Expenditure,220000,PS - EMERGENCY MED SERVICES,51201,LONGEVITY, , ,,198260.38
2018,Expenditure,220000,PS - EMERGENCY MED SERVICES,51205,UNIFORM, , ,,209214
2018,Expenditure,220000,PS - EMERGENCY MED SERVICES,51401,PREMIUM PAY, , ,,3436863
2018,Expenditure,220000,PS - EMERGENCY MED SERVICES,52101,HEALTH INSURANCE, , ,,2528582.28
2018,Expenditure,220000,PS - EMERGENCY MED SERVICES,52111,OTHER INSUR/BENEFITS, , ,,329747.4
2018,Expenditure,220000,PS - EMERGENCY MED SERVICES,52201,SOCIAL SECURITY, , ,,1120633.48
2018,Expenditure,220000,PS - EMERGENCY MED SERVICES,52301,MEDICAL - W/C, , ,,250000
2018,Expenditure,220000,PS - EMERGENCY MED SERVICES,52305,INDEMNITY - W/C, , ,,325000
2018,Expenditure,220000,PS - EMERGENCY MED SERVICES,52315,WORKERS COMP - FEES, , ,,15000
2018,Expenditure,220000,PS - EMERGENCY MED SERVICES,52601,PERSONAL LEAVE BUYBACK, , ,,115500
2018,Expenditure,220000,PS - EMERGENCY MED SERVICES,52602,TUITION REIMBURSEMENT, , ,,13982
2018,Expenditure,220000,PS - EMERGENCY MED SERVICES,52605,RETIREMENT SEVERANCE, , ,,20000
2018,Expenditure,220000,PS - EMERGENCY MED SERVICES,53301,WORKFORCE TRAINING, , ,,13982
2018,Expenditure,220000,PS - EMERGENCY MED SERVICES,53509,COMPUTER MAINTANACE, , ,,13982
2018,Expenditure,220000,PS - EMERGENCY MED SERVICES,53701,REPAIRS, , ,,83982
2018,Expenditure,220000,PS - EMERGENCY MED SERVICES,54101,CLEANING, , ,,5482
2018,Expenditure,220000,PS - EMERGENCY MED SERVICES,54301,BUILDING - GENERAL, , ,,6982
2018,Expenditure,220000,PS - EMERGENCY MED SERVICES,54505,OFFICE EQUIPMENT, , ,,8982
2018,Expenditure,220000,PS - EMERGENCY MED SERVICES,55101,INSURANCE PREMIUMS, , ,,30595
2018,Expenditure,220000,PS - EMERGENCY MED SERVICES,55305,PROMOTIONAL, , ,,30000
2018,Expenditure,220000,PS - EMERGENCY MED SERVICES,56101,OFFICE SUPPLIES, , ,,14081
2018,Expenditure,220000,PS - EMERGENCY MED SERVICES,56151,OPERATIONAL SUPPLIES, , ,,871830
2018,Expenditure,220000,PS - EMERGENCY MED SERVICES,56301,PARTS, , ,,4482
2018,Expenditure,220000,PS - EMERGENCY MED SERVICES,56351,TOOLS, , ,,29953
2018,Expenditure,220000,PS - EMERGENCY MED SERVICES,56401,MATERIALS, , ,,4982
2018,Expenditure,220000,PS - EMERGENCY MED SERVICES,57501,MACHINERY AND EQUIPMENT, , ,,4482
2018,Expenditure,220000,PS - EMERGENCY MED SERVICES,57531,VEHICLES, , ,,38982
2018,Expenditure,220000,PS - EMERGENCY MED SERVICES,57571,FURNITURE AND FIXTURES, , ,,11008
2018,Expenditure,230000,PS - POLICE BUREAU,51101,REGULAR,S,ADMP,PS-Pol-Administration Branch,3553131.19
2018,Expenditure,230000,PS - POLICE BUREAU,51101,REGULAR,S,INV,PS-Pol-Investigations Branch,10282671.34
2018,Expenditure,230000,PS - POLICE BUREAU,51101,REGULAR,S,OPS,PS-Pol-Operations,49356942.11
2018,Expenditure,230000,PS - POLICE BUREAU,51101,REGULAR,S,PSG,PS-Pol-School Guards,1838285.89
2018,Expenditure,230000,PS - POLICE BUREAU,51111,IN GRADE,S,ADMP,PS-Pol-Administration Branch,195803
2018,Expenditure,230000,PS - POLICE BUREAU,51201,LONGEVITY,S,ADMP,PS-Pol-Administration Branch,30443
2018,Expenditure,230000,PS - POLICE BUREAU,51201,LONGEVITY,S,INV,PS-Pol-Investigations Branch,661057
2018,Expenditure,230000,PS - POLICE BUREAU,51201,LONGEVITY,S,OPS,PS-Pol-Operations,2125983
2018,Expenditure,230000,PS - POLICE BUREAU,51205,UNIFORM,S,ADMP,PS-Pol-Administration Branch,4585
2018,Expenditure,230000,PS - POLICE BUREAU,51205,UNIFORM,S,INV,PS-Pol-Investigations Branch,133882
2018,Expenditure,230000,PS - POLICE BUREAU,51205,UNIFORM,S,OPS,PS-Pol-Operations,679497
2018,Expenditure,230000,PS - POLICE BUREAU,51401,PREMIUM PAY,S,ADMP,PS-Pol-Administration Branch,9902010
2018,Expenditure,230000,PS - POLICE BUREAU,51401,PREMIUM PAY,S,OPS,PS-Pol-Operations,2400
2018,Expenditure,230000,PS - POLICE BUREAU,52101,HEALTH INSURANCE,S,ADMP,PS-Pol-Administration Branch,1003191.12
2018,Expenditure,230000,PS - POLICE BUREAU,52101,HEALTH INSURANCE,S,INV,PS-Pol-Investigations Branch,1723694.52
2018,Expenditure,230000,PS - POLICE BUREAU,52101,HEALTH INSURANCE,S,OPS,PS-Pol-Operations,8598152.68
2018,Expenditure,230000,PS - POLICE BUREAU,52101,HEALTH INSURANCE,S,PSG,PS-Pol-School Guards,526753.2
2018,Expenditure,230000,PS - POLICE BUREAU,52111,OTHER INSUR/BENEFITS,S,ADMP,PS-Pol-Administration Branch,60768.9
2018,Expenditure,230000,PS - POLICE BUREAU,52111,OTHER INSUR/BENEFITS,S,INV,PS-Pol-Investigations Branch,73996.82
2018,Expenditure,230000,PS - POLICE BUREAU,52111,OTHER INSUR/BENEFITS,S,OPS,PS-Pol-Operations,496626.44
2018,Expenditure,230000,PS - POLICE BUREAU,52111,OTHER INSUR/BENEFITS,S,PSG,PS-Pol-School Guards,50397.8
2018,Expenditure,230000,PS - POLICE BUREAU,52201,SOCIAL SECURITY,S,ADMP,PS-Pol-Administration Branch,584596.38
2018,Expenditure,230000,PS - POLICE BUREAU,52201,SOCIAL SECURITY,S,INV,PS-Pol-Investigations Branch,148659.13
2018,Expenditure,230000,PS - POLICE BUREAU,52201,SOCIAL SECURITY,S,OPS,PS-Pol-Operations,796442.77
2018,Expenditure,230000,PS - POLICE BUREAU,52201,SOCIAL SECURITY,S,PSG,PS-Pol-School Guards,129741.35
2018,Expenditure,230000,PS - POLICE BUREAU,52301,MEDICAL - W/C,S,OPS,PS-Pol-Operations,500000
2018,Expenditure,230000,PS - POLICE BUREAU,52305,INDEMNITY - W/C,S,OPS,PS-Pol-Operations,500000
2018,Expenditure,230000,PS - POLICE BUREAU,52315,WORKERS COMP - FEES,S,OPS,PS-Pol-Operations,25000
2018,Expenditure,230000,PS - POLICE BUREAU,52601,PERSONAL LEAVE BUYBACK,S,OPS,PS-Pol-Operations,121900
2018,Expenditure,230000,PS - POLICE BUREAU,52602,TUITION REIMBURSEMENT,S,ADMP,PS-Pol-Administration Branch,10000
2018,Expenditure,230000,PS - POLICE BUREAU,52605,RETIREMENT SEVERANCE,S,OPS,PS-Pol-Operations,420000
2018,Expenditure,230000,PS - POLICE BUREAU,53301,WORKFORCE TRAINING,S,ADMP,PS-Pol-Administration Branch,113040
2018,Expenditure,230000,PS - POLICE BUREAU,53505,CITIZENS POLICE ACADEMY,S,ADMP,PS-Pol-Administration Branch,1250
2018,Expenditure,230000,PS - POLICE BUREAU,53509,COMPUTER MAINTANACE,S,ADMP,PS-Pol-Administration Branch,80764
2018,Expenditure,230000,PS - POLICE BUREAU,53517,LEGAL FEES,S,ADMP,PS-Pol-Administration Branch,300000
2018,Expenditure,230000,PS - POLICE BUREAU,53529,PROTECTIVE / INVESTIGATION,S,ADMP,PS-Pol-Administration Branch,366000
2018,Expenditure,230000,PS - POLICE BUREAU,53533,ANIMAL SERVICES,S,ADMP,PS-Pol-Administration Branch,31300
2018,Expenditure,230000,PS - POLICE BUREAU,53545,TOWING SERVICES,S,ADMP,PS-Pol-Administration Branch,75000
2018,Expenditure,230000,PS - POLICE BUREAU,53701,REPAIRS,S,ADMP,PS-Pol-Administration Branch,10000
2018,Expenditure,230000,PS - POLICE BUREAU,53725,MAINTENANCE - MISC,S,ADMP,PS-Pol-Administration Branch,255557
2018,Expenditure,230000,PS - POLICE BUREAU,53901,PROFESSIONAL SERVICES - CONVER,S,ADMP,PS-Pol-Administration Branch,100000
2018,Expenditure,230000,PS - POLICE BUREAU,54101,CLEANING,S,ADMP,PS-Pol-Administration Branch,38500
2018,Expenditure,230000,PS - POLICE BUREAU,54103,DISPOSAL - REFUSE,S,ADMP,PS-Pol-Administration Branch,1000
2018,Expenditure,230000,PS - POLICE BUREAU,54201,MAINTENANCE,S,ADMP,PS-Pol-Administration Branch,1750
2018,Expenditure,230000,PS - POLICE BUREAU,54301,BUILDING - GENERAL,S,ADMP,PS-Pol-Administration Branch,5000
2018,Expenditure,230000,PS - POLICE BUREAU,54501,LAND & BUILDINGS,S,ADMP,PS-Pol-Administration Branch,1634927
2018,Expenditure,230000,PS - POLICE BUREAU,54505,OFFICE EQUIPMENT,S,ADMP,PS-Pol-Administration Branch,275375
2018,Expenditure,230000,PS - POLICE BUREAU,54513,MCHINERY & EQUIPMENTS,S,ADMP,PS-Pol-Administration Branch,1000
2018,Expenditure,230000,PS - POLICE BUREAU,54513,MCHINERY & EQUIPMENTS,S,OPS,PS-Pol-Operations,50000
2018,Expenditure,230000,PS - POLICE BUREAU,55201,TELEPHONE,S,ADMP,PS-Pol-Administration Branch,32500
2018,Expenditure,230000,PS - POLICE BUREAU,55305,PROMOTIONAL,S,ADMP,PS-Pol-Administration Branch,68697
2018,Expenditure,230000,PS - POLICE BUREAU,56101,OFFICE SUPPLIES,S,ADMP,PS-Pol-Administration Branch,125000
2018,Expenditure,230000,PS - POLICE BUREAU,56151,OPERATIONAL SUPPLIES,S,ADMP,PS-Pol-Administration Branch,2043660
2018,Expenditure,230000,PS - POLICE BUREAU,57501,MACHINERY AND EQUIPMENT,S,ADMP,PS-Pol-Administration Branch,49000
2018,Expenditure,230000,PS - POLICE BUREAU,57531,VEHICLES,S,ADMP,PS-Pol-Administration Branch,66000
2018,Expenditure,240000,OFFICE OF MUNICIPAL INVESTIGAT,51101,REGULAR,S,ADMO,PS-OMI-General Office,240991.46
