Year,Type,Cost Center,Department,Object Account,Account Description,Subledger Type,Subledger,Subledger Description,Amount 
2014,Expenditure,230000,PS - POLICE BUREAU,51101,REGULAR,S,ZN1,PS-Pol-Zone 1-North Side,4908790.00
2014,Expenditure,230000,PS - POLICE BUREAU,51101,REGULAR,S,ZN2,PS-Pol-Zone 2-Hill District,4908790.00
2014,Expenditure,230000,PS - POLICE BUREAU,51101,REGULAR,S,ZN3,PS-Pol-Zone 3-South Side,4908790.00
2014,Expenditure,230000,PS - POLICE BUREAU,51101,REGULAR,S,ZN4,PS-Pol-Zone 4-West End,4908790.00
2014,Expenditure,230000,PS - POLICE BUREAU,51101,REGULAR,S,ZN5,PS-Pol-Zone 5-East Liberty,4908790.00
2014,Expenditure,230000,PS - POLICE BUREAU,51101,REGULAR,S,ZN6,PS-Pol-Zone 6-Squirrel Hill,4908793.00
2014,Expenditure,230000,PS - POLICE BUREAU,51101,REGULAR,S,SPC,PS-Pol-Special Deployment,4908790.00
2014,Expenditure,230000,PS - POLICE BUREAU,51101,REGULAR,S,TRF,PS-Pol-Traffic,4908790.00
2014,Expenditure,230000,PS - POLICE BUREAU,51111,IN GRADE,S,INV,PS-Pol-Investigations Branch,18634.00
2014,Expenditure,230000,PS - POLICE BUREAU,51111,IN GRADE,S,OPS,PS-Pol-Operations,18633.00
2014,Expenditure,230000,PS - POLICE BUREAU,51111,IN GRADE,S,ZN1,PS-Pol-Zone 1-North Side,18633.00
2014,Expenditure,230000,PS - POLICE BUREAU,51111,IN GRADE,S,ZN2,PS-Pol-Zone 2-Hill District,18633.00
2014,Expenditure,230000,PS - POLICE BUREAU,51111,IN GRADE,S,ZN3,PS-Pol-Zone 3-South Side,18633.00
2014,Expenditure,230000,PS - POLICE BUREAU,51111,IN GRADE,S,ZN4,PS-Pol-Zone 4-West End,18634.00
2014,Expenditure,230000,PS - POLICE BUREAU,51111,IN GRADE,S,ZN5,PS-Pol-Zone 5-East Liberty,18634.00
2014,Expenditure,230000,PS - POLICE BUREAU,51111,IN GRADE,S,ZN6,PS-Pol-Zone 6-Squirrel Hill,18634.00
2014,Expenditure,230000,PS - POLICE BUREAU,51111,IN GRADE,S,SPC,PS-Pol-Special Deployment,18634.00
2014,Expenditure,230000,PS - POLICE BUREAU,51111,IN GRADE,S,TRF,PS-Pol-Traffic,18634.00
2014,Expenditure,230000,PS - POLICE BUREAU,51201,LONGEVITY,S,ADMP,PS-Pol-Administration Branch,296402.00
2014,Expenditure,230000,PS - POLICE BUREAU,51201,LONGEVITY,S,INV,PS-Pol-Investigations Branch,296402.00
2014,Expenditure,230000,PS - POLICE BUREAU,51201,LONGEVITY,S,OPS,PS-Pol-Operations,296402.00
2014,Expenditure,230000,PS - POLICE BUREAU,51201,LONGEVITY,S,ZN1,PS-Pol-Zone 1-North Side,296401.00
2014,Expenditure,230000,PS - POLICE BUREAU,51201,LONGEVITY,S,ZN2,PS-Pol-Zone 2-Hill District,296401.00
2014,Expenditure,230000,PS - POLICE BUREAU,51201,LONGEVITY,S,ZN3,PS-Pol-Zone 3-South Side,296401.00
2014,Expenditure,230000,PS - POLICE BUREAU,51201,LONGEVITY,S,ZN4,PS-Pol-Zone 4-West End,296401.00
2014,Expenditure,230000,PS - POLICE BUREAU,51201,LONGEVITY,S,ZN5,PS-Pol-Zone 5-East Liberty,296401.00
2014,Expenditure,230000,PS - POLICE BUREAU,51201,LONGEVITY,S,ZN6,PS-Pol-Zone 6-Squirrel Hill,296401.00
2014,Expenditure,230000,PS - POLICE BUREAU,51201,LONGEVITY,S,SPC,PS-Pol-Special Deployment,296401.00
2014,Expenditure,230000,PS - POLICE BUREAU,51201,LONGEVITY,S,TRF,PS-Pol-Traffic,296401.00
2014,Expenditure,230000,PS - POLICE BUREAU,51205,UNIFORM,S,ADMP,PS-Pol-Administration Branch,23881.00
2014,Expenditure,230000,PS - POLICE BUREAU,51205,UNIFORM,S,PSG,PS-Pol-School Guards,23882.00
2014,Expenditure,230000,PS - POLICE BUREAU,51205,UNIFORM,S,INV,PS-Pol-Investigations Branch,52536.00
2014,Expenditure,230000,PS - POLICE BUREAU,51205,UNIFORM,S,OPS,PS-Pol-Operations,52536.00
2014,Expenditure,230000,PS - POLICE BUREAU,51205,UNIFORM,S,ZN1,PS-Pol-Zone 1-North Side,52536.00
2014,Expenditure,230000,PS - POLICE BUREAU,51205,UNIFORM,S,ZN2,PS-Pol-Zone 2-Hill District,52536.00
2014,Expenditure,230000,PS - POLICE BUREAU,51205,UNIFORM,S,ZN3,PS-Pol-Zone 3-South Side,52536.00
2014,Expenditure,230000,PS - POLICE BUREAU,51205,UNIFORM,S,ZN4,PS-Pol-Zone 4-West End,52536.00
2014,Expenditure,230000,PS - POLICE BUREAU,51205,UNIFORM,S,ZN5,PS-Pol-Zone 5-East Liberty,52536.00
2014,Expenditure,230000,PS - POLICE BUREAU,51205,UNIFORM,S,ZN6,PS-Pol-Zone 6-Squirrel Hill,52536.00
2014,Expenditure,230000,PS - POLICE BUREAU,51205,UNIFORM,S,SPC,PS-Pol-Special Deployment,52537.00
2014,Expenditure,230000,PS - POLICE BUREAU,51205,UNIFORM,S,TRF,PS-Pol-Traffic,52537.00
2014,Expenditure,230000,PS - POLICE BUREAU,51401,PREMIUM PAY,S,ADMP,PS-Pol-Administration Branch,608036.00
2014,Expenditure,230000,PS - POLICE BUREAU,51401,PREMIUM PAY,S,PSG,PS-Pol-School Guards,608037.00
2014,Expenditure,230000,PS - POLICE BUREAU,51401,PREMIUM PAY,S,INV,PS-Pol-Investigations Branch,608037.00
2014,Expenditure,230000,PS - POLICE BUREAU,51401,PREMIUM PAY,S,OPS,PS-Pol-Operations,608037.00
2014,Expenditure,230000,PS - POLICE BUREAU,51401,PREMIUM PAY,S,ZN1,PS-Pol-Zone 1-North Side,608037.00
2014,Expenditure,230000,PS - POLICE BUREAU,51401,PREMIUM PAY,S,ZN2,PS-Pol-Zone 2-Hill District,608037.00
2014,Expenditure,230000,PS - POLICE BUREAU,51401,PREMIUM PAY,S,ZN3,PS-Pol-Zone 3-South Side,608037.00
2014,Expenditure,230000,PS - POLICE BUREAU,51401,PREMIUM PAY,S,ZN4,PS-Pol-Zone 4-West End,608037.00
2014,Expenditure,230000,PS - POLICE BUREAU,51401,PREMIUM PAY,S,ZN5,PS-Pol-Zone 5-East Liberty,608037.00
2014,Expenditure,230000,PS - POLICE BUREAU,51401,PREMIUM PAY,S,ZN6,PS-Pol-Zone 6-Squirrel Hill,608037.00
2014,Expenditure,230000,PS - POLICE BUREAU,51401,PREMIUM PAY,S,SPC,PS-Pol-Special Deployment,608036.00
2014,Expenditure,230000,PS - POLICE BUREAU,51401,PREMIUM PAY,S,TRF,PS-Pol-Traffic,608036.00
2014,Expenditure,230000,PS - POLICE BUREAU,52602,TUITION REIMBURSEMENT,S,ADMP,PS-Pol-Administration Branch,3584.00
2014,Expenditure,230000,PS - POLICE BUREAU,52602,TUITION REIMBURSEMENT,S,PSG,PS-Pol-School Guards,3584.00
2014,Expenditure,230000,PS - POLICE BUREAU,52602,TUITION REIMBURSEMENT,S,INV,PS-Pol-Investigations Branch,3584.00
2014,Expenditure,230000,PS - POLICE BUREAU,52602,TUITION REIMBURSEMENT,S,OPS,PS-Pol-Operations,3584.00
2014,Expenditure,230000,PS - POLICE BUREAU,52602,TUITION REIMBURSEMENT,S,ZN1,PS-Pol-Zone 1-North Side,3583.00
2014,Expenditure,230000,PS - POLICE BUREAU,52602,TUITION REIMBURSEMENT,S,ZN2,PS-Pol-Zone 2-Hill District,3583.00
2014,Expenditure,230000,PS - POLICE BUREAU,52602,TUITION REIMBURSEMENT,S,ZN3,PS-Pol-Zone 3-South Side,3583.00
2014,Expenditure,230000,PS - POLICE BUREAU,52602,TUITION REIMBURSEMENT,S,ZN4,PS-Pol-Zone 4-West End,3583.00
2014,Expenditure,230000,PS - POLICE BUREAU,52602,TUITION REIMBURSEMENT,S,ZN5,PS-Pol-Zone 5-East Liberty,3583.00
2014,Expenditure,230000,PS - POLICE BUREAU,52602,TUITION REIMBURSEMENT,S,ZN6,PS-Pol-Zone 6-Squirrel Hill,3583.00
2014,Expenditure,230000,PS - POLICE BUREAU,52602,TUITION REIMBURSEMENT,S,SPC,PS-Pol-Special Deployment,3583.00
2014,Expenditure,230000,PS - POLICE BUREAU,52602,TUITION REIMBURSEMENT,S,TRF,PS-Pol-Traffic,3583.00
2014,Expenditure,230000,PS - POLICE BUREAU,53101,ADMINISTRATIVE FEES,S,ADMP,PS-Pol-Administration Branch,20000.00
2014,Expenditure,230000,PS - POLICE BUREAU,53101,ADMINISTRATIVE FEES,S,PSG,PS-Pol-School Guards,2000.00
2014,Expenditure,230000,PS - POLICE BUREAU,53101,ADMINISTRATIVE FEES,S,INV,PS-Pol-Investigations Branch,1214.00
2014,Expenditure,230000,PS - POLICE BUREAU,53301,WORKFORCE TRAINING,S,TRF,PS-Pol-Traffic,46000.00
2014,Expenditure,230000,PS - POLICE BUREAU,53505,CITIZENS POLICE ACADEMY,S,ADMP,PS-Pol-Administration Branch,2000.00
2014,Expenditure,230000,PS - POLICE BUREAU,53517,LEGAL FEES,S,ADMP,PS-Pol-Administration Branch,108000.00
2014,Expenditure,230000,PS - POLICE BUREAU,53517,LEGAL FEES,S,INV,PS-Pol-Investigations Branch,46000.00
2014,Expenditure,230000,PS - POLICE BUREAU,53517,LEGAL FEES,S,OPS,PS-Pol-Operations,46000.00
2014,Expenditure,230000,PS - POLICE BUREAU,53529,PROTECTIVE / INVESTIGATION,S,INV,PS-Pol-Investigations Branch,94500.00
2014,Expenditure,230000,PS - POLICE BUREAU,53529,PROTECTIVE / INVESTIGATION,S,OPS,PS-Pol-Operations,199500.00
2014,Expenditure,230000,PS - POLICE BUREAU,53533,ANIMAL SERVICES,S,OPS,PS-Pol-Operations,15000.00
2014,Expenditure,230000,PS - POLICE BUREAU,53701,REPAIRS,S,ADMP,PS-Pol-Administration Branch,3519.00
2014,Expenditure,230000,PS - POLICE BUREAU,53701,REPAIRS,S,PSG,PS-Pol-School Guards,3519.00
2014,Expenditure,230000,PS - POLICE BUREAU,53701,REPAIRS,S,INV,PS-Pol-Investigations Branch,3519.00
2014,Expenditure,230000,PS - POLICE BUREAU,53701,REPAIRS,S,OPS,PS-Pol-Operations,3519.00
2014,Expenditure,230000,PS - POLICE BUREAU,53701,REPAIRS,S,ZN1,PS-Pol-Zone 1-North Side,3519.00
2014,Expenditure,230000,PS - POLICE BUREAU,53701,REPAIRS,S,ZN2,PS-Pol-Zone 2-Hill District,3519.00
2014,Expenditure,230000,PS - POLICE BUREAU,53701,REPAIRS,S,ZN3,PS-Pol-Zone 3-South Side,3519.00
2014,Expenditure,230000,PS - POLICE BUREAU,53701,REPAIRS,S,ZN4,PS-Pol-Zone 4-West End,3519.00
2014,Expenditure,230000,PS - POLICE BUREAU,53701,REPAIRS,S,ZN5,PS-Pol-Zone 5-East Liberty,3519.00
2014,Expenditure,230000,PS - POLICE BUREAU,53701,REPAIRS,S,ZN6,PS-Pol-Zone 6-Squirrel Hill,3519.00
2014,Expenditure,230000,PS - POLICE BUREAU,53701,REPAIRS,S,SPC,PS-Pol-Special Deployment,3518.00
2014,Expenditure,230000,PS - POLICE BUREAU,53701,REPAIRS,S,TRF,PS-Pol-Traffic,3518.00
2014,Expenditure,230000,PS - POLICE BUREAU,53725,MAINTENANCE - MISC,S,ADMP,PS-Pol-Administration Branch,50000.00
2014,Expenditure,230000,PS - POLICE BUREAU,54101,CLEANING,S,ADMP,PS-Pol-Administration Branch,40000.00
2014,Expenditure,230000,PS - POLICE BUREAU,54103,DISPOSAL - REFUSE,S,ADMP,PS-Pol-Administration Branch,5000.00
2014,Expenditure,230000,PS - POLICE BUREAU,54201,MAINTENANCE,S,ADMP,PS-Pol-Administration Branch,5000.00
2014,Expenditure,230000,PS - POLICE BUREAU,54301,BUILDING - GENERAL,S,ADMP,PS-Pol-Administration Branch,5000.00
2014,Expenditure,230000,PS - POLICE BUREAU,54501,LAND & BUILDINGS,S,ADMP,PS-Pol-Administration Branch,71000.00
2014,Expenditure,230000,PS - POLICE BUREAU,54505,OFFICE EQUIPMENT,S,ADMP,PS-Pol-Administration Branch,7492.00
2014,Expenditure,230000,PS - POLICE BUREAU,54505,OFFICE EQUIPMENT,S,PSG,PS-Pol-School Guards,7492.00
2014,Expenditure,230000,PS - POLICE BUREAU,54505,OFFICE EQUIPMENT,S,INV,PS-Pol-Investigations Branch,7492.00
2014,Expenditure,230000,PS - POLICE BUREAU,54505,OFFICE EQUIPMENT,S,OPS,PS-Pol-Operations,7492.00
2014,Expenditure,230000,PS - POLICE BUREAU,54505,OFFICE EQUIPMENT,S,ZN1,PS-Pol-Zone 1-North Side,7492.00
2014,Expenditure,230000,PS - POLICE BUREAU,54505,OFFICE EQUIPMENT,S,ZN2,PS-Pol-Zone 2-Hill District,7492.00
2014,Expenditure,230000,PS - POLICE BUREAU,54505,OFFICE EQUIPMENT,S,ZN3,PS-Pol-Zone 3-South Side,7493.00
2014,Expenditure,230000,PS - POLICE BUREAU,54505,OFFICE EQUIPMENT,S,ZN4,PS-Pol-Zone 4-West End,7493.00
2014,Expenditure,230000,PS - POLICE BUREAU,54505,OFFICE EQUIPMENT,S,ZN5,PS-Pol-Zone 5-East Liberty,7493.00
2014,Expenditure,230000,PS - POLICE BUREAU,54505,OFFICE EQUIPMENT,S,ZN6,PS-Pol-Zone 6-Squirrel Hill,7493.00
2014,Expenditure,230000,PS - POLICE BUREAU,54505,OFFICE EQUIPMENT,S,SPC,PS-Pol-Special Deployment,7493.00
2014,Expenditure,230000,PS - POLICE BUREAU,54505,OFFICE EQUIPMENT,S,TRF,PS-Pol-Traffic,7493.00
2014,Expenditure,230000,PS - POLICE BUREAU,55101,INSURANCE PREMIUMS,S,ADMP,PS-Pol-Administration Branch,3500.00
2014,Expenditure,230000,PS - POLICE BUREAU,55201,TELEPHONE,S,ADMP,PS-Pol-Administration Branch,15000.00
2014,Expenditure,230000,PS - POLICE BUREAU,55305,PROMOTIONAL,S,ADMP,PS-Pol-Administration Branch,8000.00
2014,Expenditure,230000,PS - POLICE BUREAU,55305,PROMOTIONAL,S,INV,PS-Pol-Investigations Branch,2000.00
2014,Expenditure,230000,PS - POLICE BUREAU,55305,PROMOTIONAL,S,OPS,PS-Pol-Operations,10000.00
2014,Expenditure,230000,PS - POLICE BUREAU,56101,OFFICE SUPPLIES,S,ADMP,PS-Pol-Administration Branch,6457.00
2014,Expenditure,230000,PS - POLICE BUREAU,56101,OFFICE SUPPLIES,S,PSG,PS-Pol-School Guards,3229.00
2014,Expenditure,230000,PS - POLICE BUREAU,56101,OFFICE SUPPLIES,S,INV,PS-Pol-Investigations Branch,6457.00
2014,Expenditure,230000,PS - POLICE BUREAU,56101,OFFICE SUPPLIES,S,OPS,PS-Pol-Operations,6457.00
2014,Expenditure,230000,PS - POLICE BUREAU,56101,OFFICE SUPPLIES,S,ZN1,PS-Pol-Zone 1-North Side,6457.00
2014,Expenditure,230000,PS - POLICE BUREAU,56101,OFFICE SUPPLIES,S,ZN2,PS-Pol-Zone 2-Hill District,6457.00
2014,Expenditure,230000,PS - POLICE BUREAU,56101,OFFICE SUPPLIES,S,ZN3,PS-Pol-Zone 3-South Side,6457.00
2014,Expenditure,230000,PS - POLICE BUREAU,56101,OFFICE SUPPLIES,S,ZN4,PS-Pol-Zone 4-West End,6457.00
2014,Expenditure,230000,PS - POLICE BUREAU,56101,OFFICE SUPPLIES,S,ZN5,PS-Pol-Zone 5-East Liberty,6457.00
2014,Expenditure,230000,PS - POLICE BUREAU,56101,OFFICE SUPPLIES,S,ZN6,PS-Pol-Zone 6-Squirrel Hill,6457.00
2014,Expenditure,230000,PS - POLICE BUREAU,56101,OFFICE SUPPLIES,S,SPC,PS-Pol-Special Deployment,6457.00
2014,Expenditure,230000,PS - POLICE BUREAU,56101,OFFICE SUPPLIES,S,TRF,PS-Pol-Traffic,3230.00
2014,Expenditure,230000,PS - POLICE BUREAU,56151,OPERATIONAL SUPPLIES,S,ADMP,PS-Pol-Administration Branch,50000.00
2014,Expenditure,230000,PS - POLICE BUREAU,56151,OPERATIONAL SUPPLIES,S,PSG,PS-Pol-School Guards,4166.00
2014,Expenditure,230000,PS - POLICE BUREAU,56151,OPERATIONAL SUPPLIES,S,INV,PS-Pol-Investigations Branch,90842.00
2014,Expenditure,230000,PS - POLICE BUREAU,56151,OPERATIONAL SUPPLIES,S,OPS,PS-Pol-Operations,107039.00
2014,Expenditure,230000,PS - POLICE BUREAU,56151,OPERATIONAL SUPPLIES,S,ZN1,PS-Pol-Zone 1-North Side,107039.00
2014,Expenditure,230000,PS - POLICE BUREAU,56151,OPERATIONAL SUPPLIES,S,ZN2,PS-Pol-Zone 2-Hill District,107039.00
2014,Expenditure,230000,PS - POLICE BUREAU,56151,OPERATIONAL SUPPLIES,S,ZN3,PS-Pol-Zone 3-South Side,107039.00
2014,Expenditure,230000,PS - POLICE BUREAU,56151,OPERATIONAL SUPPLIES,S,ZN4,PS-Pol-Zone 4-West End,107039.00
2014,Expenditure,230000,PS - POLICE BUREAU,56151,OPERATIONAL SUPPLIES,S,ZN5,PS-Pol-Zone 5-East Liberty,107039.00
2014,Expenditure,230000,PS - POLICE BUREAU,56151,OPERATIONAL SUPPLIES,S,ZN6,PS-Pol-Zone 6-Squirrel Hill,107039.00
2014,Expenditure,230000,PS - POLICE BUREAU,56151,OPERATIONAL SUPPLIES,S,SPC,PS-Pol-Special Deployment,47650.00
2014,Expenditure,230000,PS - POLICE BUREAU,56151,OPERATIONAL SUPPLIES,S,TRF,PS-Pol-Traffic,4170.00
2014,Expenditure,230000,PS - POLICE BUREAU,57501,MACHINERY AND EQUIPMENT,S,ADMP,PS-Pol-Administration Branch,5445.00
2014,Expenditure,230000,PS - POLICE BUREAU,57501,MACHINERY AND EQUIPMENT,S,INV,PS-Pol-Investigations Branch,5444.00
2014,Expenditure,230000,PS - POLICE BUREAU,57501,MACHINERY AND EQUIPMENT,S,OPS,PS-Pol-Operations,5444.00
2014,Expenditure,230000,PS - POLICE BUREAU,57501,MACHINERY AND EQUIPMENT,S,ZN1,PS-Pol-Zone 1-North Side,5444.00
2014,Expenditure,230000,PS - POLICE BUREAU,57501,MACHINERY AND EQUIPMENT,S,ZN2,PS-Pol-Zone 2-Hill District,5444.00
2014,Expenditure,230000,PS - POLICE BUREAU,57501,MACHINERY AND EQUIPMENT,S,ZN3,PS-Pol-Zone 3-South Side,5444.00
2014,Expenditure,230000,PS - POLICE BUREAU,57501,MACHINERY AND EQUIPMENT,S,ZN4,PS-Pol-Zone 4-West End,5445.00
2014,Expenditure,230000,PS - POLICE BUREAU,57501,MACHINERY AND EQUIPMENT,S,ZN5,PS-Pol-Zone 5-East Liberty,5445.00
2014,Expenditure,230000,PS - POLICE BUREAU,57501,MACHINERY AND EQUIPMENT,S,ZN6,PS-Pol-Zone 6-Squirrel Hill,5445.00
2014,Expenditure,230000,PS - POLICE BUREAU,57531,VEHICLES,S,INV,PS-Pol-Investigations Branch,16823.00
2014,Expenditure,230000,PS - POLICE BUREAU,57531,VEHICLES,S,OPS,PS-Pol-Operations,16823.00
2014,Expenditure,230000,PS - POLICE BUREAU,57531,VEHICLES,S,ZN1,PS-Pol-Zone 1-North Side,16823.00
2014,Expenditure,230000,PS - POLICE BUREAU,57531,VEHICLES,S,ZN2,PS-Pol-Zone 2-Hill District,16823.00
2014,Expenditure,230000,PS - POLICE BUREAU,57531,VEHICLES,S,ZN3,PS-Pol-Zone 3-South Side,16822.00
2014,Expenditure,230000,PS - POLICE BUREAU,57531,VEHICLES,S,ZN4,PS-Pol-Zone 4-West End,16822.00
2014,Expenditure,230000,PS - POLICE BUREAU,57531,VEHICLES,S,ZN5,PS-Pol-Zone 5-East Liberty,16823.00
2014,Expenditure,230000,PS - POLICE BUREAU,57531,VEHICLES,S,ZN6,PS-Pol-Zone 6-Squirrel Hill,16823.00
2014,Expenditure,230000,PS - POLICE BUREAU,57531,VEHICLES,S,SPC,PS-Pol-Special Deployment,16823.00
2014,Expenditure,230000,PS - POLICE BUREAU,57571,FURNITURE AND FIXTURES,S,ADMP,PS-Pol-Administration Branch,2211.00
2014,Expenditure,230000,PS - POLICE BUREAU,57571,FURNITURE AND FIXTURES,S,INV,PS-Pol-Investigations Branch,2211.00
2014,Expenditure,230000,PS - POLICE BUREAU,57571,FURNITURE AND FIXTURES,S,OPS,PS-Pol-Operations,2211.00
2014,Expenditure,240000,OFFICE OF MUNICIPAL INVESTIGAT,51101,REGULAR,S,ADMO,PS-OMI-General Office,477525.00
2014,Expenditure,240000,OFFICE OF MUNICIPAL INVESTIGAT,51401,PREMIUM PAY,S,ADMO,PS-OMI-General Office,518.00
2014,Expenditure,240000,OFFICE OF MUNICIPAL INVESTIGAT,53301,WORKFORCE TRAINING,S,ADMO,PS-OMI-General Office,14000.00
2014,Expenditure,240000,OFFICE OF MUNICIPAL INVESTIGAT,53529,PROTECTIVE / INVESTIGATION,S,ADMO,PS-OMI-General Office,73433.00
2014,Expenditure,240000,OFFICE OF MUNICIPAL INVESTIGAT,54305,BUILDING - SYSTEMS,S,ADMO,PS-OMI-General Office,7000.00
2014,Expenditure,240000,OFFICE OF MUNICIPAL INVESTIGAT,54505,OFFICE EQUIPMENT,S,ADMO,PS-OMI-General Office,750.00
2014,Expenditure,240000,OFFICE OF MUNICIPAL INVESTIGAT,55201,TELEPHONE,S,ADMO,PS-OMI-General Office,1000.00
2014,Expenditure,240000,OFFICE OF MUNICIPAL INVESTIGAT,55305,PROMOTIONAL,S,ADMO,PS-OMI-General Office,1000.00
2014,Expenditure,240000,OFFICE OF MUNICIPAL INVESTIGAT,55701,TRANSPORTATION,S,ADMO,PS-OMI-General Office,10000.00
2014,Expenditure,240000,OFFICE OF MUNICIPAL INVESTIGAT,56101,OFFICE SUPPLIES,S,ADMO,PS-OMI-General Office,5839.00
2014,Expenditure,240000,OFFICE OF MUNICIPAL INVESTIGAT,57571,FURNITURE AND FIXTURES,S,ADMO,PS-OMI-General Office,7000.00
2014,Expenditure,250000,PS - FIRE BUREAU,51101,REGULAR,S,ADMF,PS-Fire-Administration,38403939.00
2014,Expenditure,250000,PS - FIRE BUREAU,51111,IN GRADE,S,IPS,PS-OMI-Public Safety Investiga,17427.00
2014,Expenditure,250000,PS - FIRE BUREAU,51111,IN GRADE,S,IOM,PS-OMI-Municipal Investigation,5810.00
2014,Expenditure,250000,PS - FIRE BUREAU,51111,IN GRADE,S,IOM,PS-OMI-Municipal Investigation,5806.00
2014,Expenditure,250000,PS - FIRE BUREAU,51111,IN GRADE,S,IOM,PS-OMI-Municipal Investigation,5806.00
2014,Expenditure,250000,PS - FIRE BUREAU,51111,IN GRADE,S,IOM,PS-OMI-Municipal Investigation,5806.00
2014,Expenditure,250000,PS - FIRE BUREAU,51111,IN GRADE,S,IOM,PS-OMI-Municipal Investigation,5806.00
2014,Expenditure,250000,PS - FIRE BUREAU,51111,IN GRADE,S,IOM,PS-OMI-Municipal Investigation,5806.00
2014,Expenditure,250000,PS - FIRE BUREAU,51111,IN GRADE,S,IOM,PS-OMI-Municipal Investigation,5806.00
2014,Expenditure,250000,PS - FIRE BUREAU,51111,IN GRADE,S,IOM,PS-OMI-Municipal Investigation,5806.00
2014,Expenditure,250000,PS - FIRE BUREAU,51111,IN GRADE,S,FS9,PS-Fire-Station No. 9,5806.00
2014,Expenditure,250000,PS - FIRE BUREAU,51111,IN GRADE,S,FS10,PS-Fire-Station No. 10,5806.00
2014,Expenditure,250000,PS - FIRE BUREAU,51111,IN GRADE,S,FS11,PS-Fire-Station No. 11,5806.00
2014,Expenditure,250000,PS - FIRE BUREAU,51111,IN GRADE,S,FS12,PS-Fire-Station No. 12,5806.00
2014,Expenditure,250000,PS - FIRE BUREAU,51111,IN GRADE,S,FS13,PS-Fire-Station No. 13,5806.00
2014,Expenditure,250000,PS - FIRE BUREAU,51111,IN GRADE,S,FS14,PS-Fire-Station No. 14,5806.00
2014,Expenditure,250000,PS - FIRE BUREAU,51111,IN GRADE,S,FS15,PS-Fire-Station No. 15,5806.00
2014,Expenditure,250000,PS - FIRE BUREAU,51111,IN GRADE,S,FS16,PS-Fire-Station No. 16,5806.00
2014,Expenditure,250000,PS - FIRE BUREAU,51111,IN GRADE,S,FS17,PS-Fire-Station No. 17,5806.00
2014,Expenditure,250000,PS - FIRE BUREAU,51111,IN GRADE,S,FS18,PS-Fire-Station No. 18,5806.00
2014,Expenditure,250000,PS - FIRE BUREAU,51111,IN GRADE,S,FS19,PS-Fire-Station No. 19,5806.00
2014,Expenditure,250000,PS - FIRE BUREAU,51111,IN GRADE,S,FS20,PS-Fire-Station No. 20,5806.00
2014,Expenditure,250000,PS - FIRE BUREAU,51111,IN GRADE,S,FS21,PS-Fire-Station No. 21,5806.00
2014,Expenditure,250000,PS - FIRE BUREAU,51111,IN GRADE,S,FS22,PS-Fire-Station No. 22,5806.00
2014,Expenditure,250000,PS - FIRE BUREAU,51111,IN GRADE,S,FS23,PS-Fire-Station No. 23,5806.00
2014,Expenditure,250000,PS - FIRE BUREAU,51111,IN GRADE,S,FS24,PS-Fire-Station No. 24,5806.00
2014,Expenditure,250000,PS - FIRE BUREAU,51111,IN GRADE,S,FS25,PS-Fire-Station No. 25,5806.00
2014,Expenditure,250000,PS - FIRE BUREAU,51111,IN GRADE,S,FS26,PS-Fire-Station No. 26,5806.00
2014,Expenditure,250000,PS - FIRE BUREAU,51111,IN GRADE,S,FS27,PS-Fire-Station No. 27,5806.00
2014,Expenditure,250000,PS - FIRE BUREAU,51111,IN GRADE,S,FS28,PS-Fire-Station No. 28,5806.00
2014,Expenditure,250000,PS - FIRE BUREAU,51111,IN GRADE,S,FS29,PS-Fire-Station No. 29,5806.00
2014,Expenditure,250000,PS - FIRE BUREAU,51111,IN GRADE,S,FS30,PS-Fire-Station No. 30,5806.00
2014,Expenditure,250000,PS - FIRE BUREAU,51111,IN GRADE,S,FS31,PS-Fire-Station No. 31,5806.00
2014,Expenditure,250000,PS - FIRE BUREAU,51111,IN GRADE,S,FS32,PS-Fire-Station No. 32,5806.00
2014,Expenditure,250000,PS - FIRE BUREAU,51111,IN GRADE,S,FS33,PS-Fire-Station No. 33,5806.00
2014,Expenditure,250000,PS - FIRE BUREAU,51111,IN GRADE,S,FS34,PS-Fire-Station No. 34,5806.00
2014,Expenditure,250000,PS - FIRE BUREAU,51111,IN GRADE,S,FS35,PS-Fire-Station No. 35,5806.00
2014,Expenditure,250000,PS - FIRE BUREAU,51111,IN GRADE,S,FS36,PS-Fire-Station No. 36,5806.00
2014,Expenditure,250000,PS - FIRE BUREAU,51111,IN GRADE,S,FS37,PS-Fire -Station No. 37,5806.00
2014,Expenditure,250000,PS - FIRE BUREAU,51111,IN GRADE,S,FS38,PS-Fire-Station No. 38,5806.00
2014,Expenditure,250000,PS - FIRE BUREAU,51111,IN GRADE,S,FSTA,PS-Fire Training Academy,5810.00
2014,Expenditure,250000,PS - FIRE BUREAU,51201,LONGEVITY,S,ADMF,PS-Fire-Administration,62121.00
2014,Expenditure,250000,PS - FIRE BUREAU,51201,LONGEVITY,S,FPR,PS-Fire-Prevention,62121.00
2014,Expenditure,250000,PS - FIRE BUREAU,51201,LONGEVITY,S,FSP,PS-Fire-Fire Suppression,62121.00
2014,Expenditure,250000,PS - FIRE BUREAU,51201,LONGEVITY,S,FS1,PS-Fire-Station No. 1,62120.00
2014,Expenditure,250000,PS - FIRE BUREAU,51201,LONGEVITY,S,FS2,PS-Fire-Station No. 2,62120.00
